,wind,solar,price
2024-06-29 19,0.2874,0.0129,130.1250
2024-06-29 20,0.2925,0.0001,126.5000
2024-06-29 21,0.2944,0.0000,101.8750
2024-06-29 22,0.2771,0.0000,106.5625
2024-06-29 23,0.2639,0.0000,90.2500
2024-06-30 00,0.2771,0.0000,98.3125
2024-06-30 01,0.2532,0.0000,96.0000
2024-06-30 02,0.2430,0.0000,98.8750
2024-06-30 03,0.2507,0.0000,94.5000
2024-06-30 04,0.2581,0.0000,114.6875
2024-06-30 05,0.2651,0.0108,121.4375
2024-06-30 06,0.2461,0.0974,103.1250
2024-06-30 07,0.1824,0.3054,116.5625
2024-06-30 08,0.1350,0.4888,88.2500
2024-06-30 09,0.0940,0.6416,64.7500
2024-06-30 10,0.1049,0.7271,48.4688
2024-06-30 11,0.1066,0.7651,21.1719
2024-06-30 12,0.1090,0.7310,26.8750
2024-06-30 13,0.1322,0.6812,16.2656
2024-06-30 14,0.1499,0.6953,11.7422
2024-06-30 15,0.1736,0.6445,21.5781
2024-06-30 16,0.2111,0.4546,46.5938
2024-06-30 17,0.2542,0.2908,49.6875
2024-06-30 18,0.2712,0.1262,68.4375
2024-06-30 19,0.3254,0.0193,74.7500
2024-06-30 20,0.3572,0.0002,65.6250
2024-06-30 21,0.3613,0.0000,50.0938
2024-06-30 22,0.3816,0.0000,59.0312
2024-06-30 23,0.3801,0.0000,80.3125
2024-07-01 00,0.3916,0.0000,77.8750
2024-07-01 01,0.3713,0.0000,62.8750
2024-07-01 02,0.3538,0.0000,70.8750
2024-07-01 03,0.3508,0.0000,75.0000
2024-07-01 04,0.3345,0.0000,81.1875
2024-07-01 05,0.3337,0.0046,104.1250
2024-07-01 06,0.3091,0.0658,107.3750
2024-07-01 07,0.2537,0.2236,118.1250
2024-07-01 08,0.2101,0.4253,97.3125
2024-07-01 09,0.1742,0.5859,88.1875
2024-07-01 10,0.1614,0.6816,61.2812
2024-07-01 11,0.1752,0.7095,56.4375
2024-07-01 12,0.1804,0.7046,67.8750
2024-07-01 13,0.1783,0.7026,65.8125
2024-07-01 14,0.1730,0.6787,80.2500
2024-07-01 15,0.1772,0.6343,83.6875
2024-07-01 16,0.1594,0.4810,94.0000
2024-07-01 17,0.1831,0.3118,126.5625
2024-07-01 18,0.2180,0.1227,136.7500
2024-07-01 19,0.2310,0.0155,125.0000
2024-07-01 20,0.2393,0.0001,144.0000
2024-07-01 21,0.2520,0.0001,126.3125
2024-07-01 22,0.3010,0.0001,103.4375
2024-07-01 23,0.3323,0.0000,128.3750
2024-07-02 00,0.3560,0.0000,118.2500
2024-07-02 01,0.3635,0.0000,120.8750
2024-07-02 02,0.3418,0.0000,124.5000
2024-07-02 03,0.3391,0.0000,119.5000
2024-07-02 04,0.3364,0.0000,127.6875
2024-07-02 05,0.3333,0.0047,127.3125
2024-07-02 06,0.3174,0.0651,132.3750
2024-07-02 07,0.2864,0.1653,123.6875
2024-07-02 08,0.2472,0.3318,107.8125
2024-07-02 09,0.2166,0.4814,76.6250
2024-07-02 10,0.2297,0.6025,74.0000
2024-07-02 11,0.2607,0.6377,62.8750
2024-07-02 12,0.2576,0.6436,61.7188
2024-07-02 13,0.2642,0.6309,41.0938
2024-07-02 14,0.2413,0.6206,37.7812
2024-07-02 15,0.2488,0.5962,48.0312
2024-07-02 16,0.2961,0.4712,77.6875
2024-07-02 17,0.3145,0.3142,105.3750
2024-07-02 18,0.2964,0.1223,128.0000
2024-07-02 19,0.3135,0.0162,119.6250
2024-07-02 20,0.3228,0.0001,138.6250
2024-07-02 21,0.3037,0.0001,128.5000
2024-07-02 22,0.2510,0.0001,126.6875
2024-07-02 23,0.2422,0.0000,142.6250
2024-07-03 00,0.2318,0.0000,117.7500
2024-07-03 01,0.2101,0.0000,128.6250
2024-07-03 02,0.2068,0.0000,118.4375
2024-07-03 03,0.2115,0.0000,107.3750
2024-07-03 04,0.2194,0.0000,104.0625
2024-07-03 05,0.2247,0.0066,99.8750
2024-07-03 06,0.1924,0.0790,123.3125
2024-07-03 07,0.1661,0.2076,100.6875
2024-07-03 08,0.1272,0.3877,95.8125
2024-07-03 09,0.0971,0.5244,83.3125
2024-07-03 10,0.0940,0.5991,100.6875
2024-07-03 11,0.1036,0.6162,107.5000
2024-07-03 12,0.1119,0.6406,93.6875
2024-07-03 13,0.1153,0.6440,106.0625
2024-07-03 14,0.1224,0.6226,106.3125
2024-07-03 15,0.1234,0.5942,117.9375
2024-07-03 16,0.0930,0.4617,147.0000
2024-07-03 17,0.1112,0.3047,161.6250
2024-07-03 18,0.1311,0.1223,181.6250
2024-07-03 19,0.1355,0.0195,180.2500
2024-07-03 20,0.1865,0.0002,166.0000
2024-07-03 21,0.1805,0.0001,153.7500
2024-07-03 22,0.1733,0.0001,149.8750
2024-07-03 23,0.1968,0.0000,138.2500
2024-07-04 00,0.2057,0.0000,111.3750
2024-07-04 01,0.2139,0.0000,129.8750
2024-07-04 02,0.2274,0.0000,111.0625
2024-07-04 03,0.2341,0.0000,102.6250
2024-07-04 04,0.2294,0.0000,94.5625
2024-07-04 05,0.1890,0.0066,94.7500
2024-07-04 06,0.1725,0.0766,103.0625
2024-07-04 07,0.1537,0.2186,97.5625
2024-07-04 08,0.1442,0.3604,107.1875
2024-07-04 09,0.1272,0.4741,78.8125
2024-07-04 10,0.1179,0.5474,96.4375
2024-07-04 11,0.1259,0.6177,101.3750
2024-07-04 12,0.1282,0.6504,86.3125
2024-07-04 13,0.1421,0.6396,90.6875
2024-07-04 14,0.1530,0.6152,81.9375
2024-07-04 15,0.1785,0.5488,78.0625
2024-07-04 16,0.1766,0.4299,99.3125
2024-07-04 17,0.1813,0.2888,108.6250
2024-07-04 18,0.1750,0.1150,144.1250
2024-07-04 19,0.1731,0.0172,160.6250
2024-07-04 20,0.1715,0.0002,146.7500
2024-07-04 21,0.1707,0.0001,132.1250
2024-07-04 22,0.1671,0.0001,119.0000
2024-07-04 23,0.1677,0.0000,107.7500
2024-07-05 00,0.2002,0.0000,87.7500
2024-07-05 01,0.1917,0.0000,71.1875
2024-07-05 02,0.1774,0.0000,67.8125
2024-07-05 03,0.1707,0.0000,88.3750
2024-07-05 04,0.1610,0.0000,81.0625
2024-07-05 05,0.1547,0.0076,86.3750
2024-07-05 06,0.1458,0.0805,96.4375
2024-07-05 07,0.1292,0.2246,99.5000
2024-07-05 08,0.1116,0.3716,78.8750
2024-07-05 09,0.1115,0.4138,97.1250
2024-07-05 10,0.1047,0.4634,85.1875
2024-07-05 11,0.0936,0.5386,75.3125
2024-07-05 12,0.0959,0.5767,95.6250
2024-07-05 13,0.1085,0.5732,111.1250
2024-07-05 14,0.1141,0.5679,115.6250
2024-07-05 15,0.1299,0.4951,115.3750
2024-07-05 16,0.1627,0.3960,119.5625
2024-07-05 17,0.1786,0.2708,140.0000
2024-07-05 18,0.2051,0.1077,156.2500
2024-07-05 19,0.2333,0.0150,176.1250
2024-07-05 20,0.2517,0.0002,157.7500
2024-07-05 21,0.2600,0.0001,130.7500
2024-07-05 22,0.2856,0.0001,109.3125
2024-07-05 23,0.2781,0.0000,102.9375
2024-07-06 00,0.2878,0.0000,113.9375
2024-07-06 01,0.2666,0.0000,123.8125
2024-07-06 02,0.2656,0.0000,123.0625
2024-07-06 03,0.2646,0.0000,132.6250
2024-07-06 04,0.2966,0.0000,111.0625
2024-07-06 05,0.2944,0.0086,91.0625
2024-07-06 06,0.2837,0.0934,96.3750
2024-07-06 07,0.2642,0.2598,98.1875
2024-07-06 08,0.2712,0.3867,89.5625
2024-07-06 09,0.2671,0.4636,94.2500
2024-07-06 10,0.2158,0.5552,91.5625
2024-07-06 11,0.2046,0.6060,80.3750
2024-07-06 12,0.2085,0.5938,86.0625
2024-07-06 13,0.2065,0.5659,74.1250
2024-07-06 14,0.2067,0.5298,56.5625
2024-07-06 15,0.2178,0.4749,67.2500
2024-07-06 16,0.2260,0.3875,93.8125
2024-07-06 17,0.2791,0.2622,102.7500
2024-07-06 18,0.3130,0.1121,126.1250
2024-07-06 19,0.3350,0.0168,148.3750
2024-07-06 20,0.3201,0.0002,136.5000
2024-07-06 21,0.3010,0.0001,130.7500
2024-07-06 22,0.2961,0.0001,135.1250
2024-07-06 23,0.2461,0.0000,126.0625
2024-07-07 00,0.2251,0.0000,124.0625
2024-07-07 01,0.1746,0.0000,126.6250
2024-07-07 02,0.1564,0.0000,116.5625
2024-07-07 03,0.1364,0.0000,132.7500
2024-07-07 04,0.1193,0.0000,118.0625
2024-07-07 05,0.1010,0.0064,111.1875
2024-07-07 06,0.0997,0.0786,90.2500
2024-07-07 07,0.0789,0.2444,89.1875
2024-07-07 08,0.0230,0.3950,85.0625
2024-07-07 09,0.0128,0.5117,93.0625
2024-07-07 10,0.0111,0.6187,93.1875
2024-07-07 11,0.0307,0.6978,73.3125
2024-07-07 12,0.0320,0.7188,63.0938
2024-07-07 13,0.0157,0.6953,72.1875
2024-07-07 14,0.0175,0.6680,50.5625
2024-07-07 15,0.0129,0.5869,74.6875
2024-07-07 16,0.0257,0.4631,94.5625
2024-07-07 17,0.0460,0.3203,112.0000
2024-07-07 18,0.0767,0.1384,154.6250
2024-07-07 19,0.0992,0.0204,147.5000
2024-07-07 20,0.1074,0.0002,147.1250
2024-07-07 21,0.1074,0.0001,135.0000
2024-07-07 22,0.1172,0.0001,141.3750
2024-07-07 23,0.1192,0.0000,140.3750
2024-07-08 00,0.1140,0.0000,118.6250
2024-07-08 01,0.1156,0.0000,94.2500
2024-07-08 02,0.1160,0.0000,103.2500
2024-07-08 03,0.1246,0.0000,129.8750
2024-07-08 04,0.1348,0.0000,138.1250
2024-07-08 05,0.1239,0.0068,140.3750
2024-07-08 06,0.1117,0.0831,165.8750
2024-07-08 07,0.0862,0.2347,145.0000
2024-07-08 08,0.0769,0.3423,131.7500
2024-07-08 09,0.0792,0.4690,139.7500
2024-07-08 10,0.0605,0.6025,126.5625
2024-07-08 11,0.0539,0.7026,108.0625
2024-07-08 12,0.0589,0.6782,104.0000
2024-07-08 13,0.0612,0.6899,115.1875
2024-07-08 14,0.0712,0.6650,111.4375
2024-07-08 15,0.0997,0.5708,115.0000
2024-07-08 16,0.1359,0.4463,119.4375
2024-07-08 17,0.1561,0.2988,129.2500
2024-07-08 18,0.1815,0.1180,146.0000
2024-07-08 19,0.2037,0.0165,163.5000
2024-07-08 20,0.2122,0.0002,152.8750
2024-07-08 21,0.1785,0.0001,143.3750
2024-07-08 22,0.1774,0.0001,133.6250
2024-07-08 23,0.1670,0.0000,131.1250
2024-07-09 00,0.1608,0.0000,137.3750
2024-07-09 01,0.1566,0.0000,132.6250
2024-07-09 02,0.1566,0.0000,126.8125
2024-07-09 03,0.1573,0.0000,130.0000
2024-07-09 04,0.1671,0.0000,138.8750
2024-07-09 05,0.1584,0.0069,130.1250
2024-07-09 06,0.1406,0.0812,140.2500
2024-07-09 07,0.1106,0.2262,123.9375
2024-07-09 08,0.0960,0.3311,128.7500
2024-07-09 09,0.0697,0.4790,116.8125
2024-07-09 10,0.0577,0.5811,116.5625
2024-07-09 11,0.0475,0.6484,120.5625
2024-07-09 12,0.0626,0.6289,106.8125
2024-07-09 13,0.0520,0.6421,104.8125
2024-07-09 14,0.0561,0.6211,95.4375
2024-07-09 15,0.0739,0.5557,111.8125
2024-07-09 16,0.0937,0.4448,128.6250
2024-07-09 17,0.1481,0.3003,133.7500
2024-07-09 18,0.2151,0.1154,166.5000
2024-07-09 19,0.2399,0.0156,196.2500
2024-07-09 20,0.2693,0.0001,173.7500
2024-07-09 21,0.2747,0.0001,173.6250
2024-07-09 22,0.2859,0.0001,160.5000
2024-07-09 23,0.2927,0.0000,151.2500
2024-07-10 00,0.2695,0.0000,171.6250
2024-07-10 01,0.2455,0.0000,158.1250
2024-07-10 02,0.2476,0.0000,189.8750
2024-07-10 03,0.2681,0.0000,186.1250
2024-07-10 04,0.2830,0.0000,162.8750
2024-07-10 05,0.2839,0.0054,121.8750
2024-07-10 06,0.2769,0.0645,105.6875
2024-07-10 07,0.2722,0.1735,125.9375
2024-07-10 08,0.2372,0.2908,105.1875
2024-07-10 09,0.2172,0.4014,90.8750
2024-07-10 10,0.1903,0.4834,84.7500
2024-07-10 11,0.1699,0.5840,60.5938
2024-07-10 12,0.1725,0.5913,72.4375
2024-07-10 13,0.1512,0.5947,68.5625
2024-07-10 14,0.1591,0.5493,67.3750
2024-07-10 15,0.1633,0.5059,72.1875
2024-07-10 16,0.2003,0.4312,84.2500
2024-07-10 17,0.2754,0.3062,108.3125
2024-07-10 18,0.3188,0.1230,114.5000
2024-07-10 19,0.3225,0.0175,134.7500
2024-07-10 20,0.3213,0.0002,183.8750
2024-07-10 21,0.3201,0.0001,116.2500
2024-07-10 22,0.3027,0.0001,123.9375
2024-07-10 23,0.3005,0.0000,108.1250
2024-07-11 00,0.3367,0.0000,93.1250
2024-07-11 01,0.3359,0.0000,91.6875
2024-07-11 02,0.3372,0.0000,77.5625
2024-07-11 03,0.3943,0.0000,58.0000
2024-07-11 04,0.4036,0.0000,61.2812
2024-07-11 05,0.3870,0.0071,94.9375
2024-07-11 06,0.3770,0.0744,106.5625
2024-07-11 07,0.2993,0.1969,110.8125
2024-07-11 08,0.2729,0.3508,11.1172
2024-07-11 09,0.2883,0.4680,112.3750
2024-07-11 10,0.2881,0.5146,103.3750
2024-07-11 11,0.2810,0.5669,81.0625
2024-07-11 12,0.3030,0.5669,83.8125
2024-07-11 13,0.3030,0.5942,77.2500
2024-07-11 14,0.3110,0.5474,75.3750
2024-07-11 15,0.3347,0.4924,56.3750
2024-07-11 16,0.3296,0.4465,78.1875
2024-07-11 17,0.3623,0.2937,79.3750
2024-07-11 18,0.3831,0.1224,113.5000
2024-07-11 19,0.4104,0.0189,130.8750
2024-07-11 20,0.3926,0.0002,115.4375
2024-07-11 21,0.3911,0.0001,104.6250
2024-07-11 22,0.3821,0.0001,102.8125
2024-07-11 23,0.3750,0.0000,97.8750
2024-07-12 00,0.3708,0.0000,100.8750
2024-07-12 01,0.3469,0.0000,80.3125
2024-07-12 02,0.3250,0.0000,67.6250
2024-07-12 03,0.2979,0.0000,91.9375
2024-07-12 04,0.2888,0.0000,94.6250
2024-07-12 05,0.2700,0.0059,103.6875
2024-07-12 06,0.2651,0.0627,121.3750
2024-07-12 07,0.2423,0.1857,109.8125
2024-07-12 08,0.2499,0.3379,86.6875
2024-07-12 09,0.2181,0.4692,83.0000
2024-07-12 10,0.2286,0.5469,97.1250
2024-07-12 11,0.2382,0.6113,56.9062
2024-07-12 12,0.2568,0.5938,49.8750
2024-07-12 13,0.2708,0.6147,46.5312
2024-07-12 14,0.3721,0.5737,26.2500
2024-07-12 15,0.3796,0.5234,47.2188
2024-07-12 16,0.3816,0.4485,44.1562
2024-07-12 17,0.4033,0.2805,73.6250
2024-07-12 18,0.3408,0.1044,112.8750
2024-07-12 19,0.3511,0.0122,134.6250
2024-07-12 20,0.3464,0.0001,108.3125
2024-07-12 21,0.3279,0.0001,106.0625
2024-07-12 22,0.3213,0.0001,106.3125
2024-07-12 23,0.3198,0.0000,100.6875
2024-07-13 00,0.3086,0.0000,95.0625
2024-07-13 01,0.2998,0.0000,96.8750
2024-07-13 02,0.3113,0.0000,100.1250
2024-07-13 03,0.2930,0.0000,111.8750
2024-07-13 04,0.2993,0.0000,122.3125
2024-07-13 05,0.2891,0.0040,126.3125
2024-07-13 06,0.2856,0.0602,117.5000
2024-07-13 07,0.2612,0.1680,108.9375
2024-07-13 08,0.2233,0.3486,78.8125
2024-07-13 09,0.1965,0.5034,81.9375
2024-07-13 10,0.1696,0.6172,55.1562
2024-07-13 11,0.1404,0.6772,44.4062
2024-07-13 12,0.1605,0.6890,49.1250
2024-07-13 13,0.1750,0.7100,62.0312
2024-07-13 14,0.1824,0.6694,60.4375
2024-07-13 15,0.1925,0.6001,48.6562
2024-07-13 16,0.1877,0.5098,61.0312
2024-07-13 17,0.1864,0.3303,97.8125
2024-07-13 18,0.2148,0.1196,109.0625
2024-07-13 19,0.2356,0.0165,130.6250
2024-07-13 20,0.2167,0.0002,144.8750
2024-07-13 21,0.1959,0.0001,136.0000
2024-07-13 22,0.1923,0.0001,137.0000
2024-07-13 23,0.1466,0.0000,136.2500
2024-07-14 00,0.1799,0.0000,143.7500
2024-07-14 01,0.1733,0.0000,136.7500
2024-07-14 02,0.1420,0.0000,164.7500
2024-07-14 03,0.1417,0.0000,165.2500
2024-07-14 04,0.1465,0.0000,148.5000
2024-07-14 05,0.1460,0.0064,157.8750
2024-07-14 06,0.1223,0.0832,155.8750
2024-07-14 07,0.0905,0.2343,137.3750
2024-07-14 08,0.0323,0.4534,116.0625
2024-07-14 09,0.0046,0.6221,98.3750
2024-07-14 10,0.0187,0.7271,78.1875
2024-07-14 11,0.0338,0.7720,76.1250
2024-07-14 12,0.0119,0.7812,72.3750
2024-07-14 13,0.0111,0.7705,91.0000
2024-07-14 14,0.0299,0.7314,85.0000
2024-07-14 15,0.0524,0.6562,112.5000
2024-07-14 16,0.0773,0.5493,112.8750
2024-07-14 17,0.1166,0.3647,134.3750
2024-07-14 18,0.1664,0.1471,151.0000
2024-07-14 19,0.1931,0.0215,157.0000
2024-07-14 20,0.2085,0.0002,153.6250
2024-07-14 21,0.2141,0.0001,129.7500
2024-07-14 22,0.2135,0.0001,121.1875
2024-07-14 23,0.2192,0.0000,124.0625
2024-07-15 00,0.2827,0.0000,132.6250
2024-07-15 01,0.2805,0.0000,128.7500
2024-07-15 02,0.2800,0.0000,156.2500
2024-07-15 03,0.2793,0.0000,156.1250
2024-07-15 04,0.2070,0.0000,154.5000
2024-07-15 05,0.1929,0.0100,164.8750
2024-07-15 06,0.1725,0.0970,196.7500
2024-07-15 07,0.1193,0.2620,165.5000
2024-07-15 08,0.0773,0.4617,99.0000
2024-07-15 09,0.0471,0.6328,87.8125
2024-07-15 10,0.0280,0.7271,101.2500
2024-07-15 11,0.0103,0.7720,106.1250
2024-07-15 12,0.0304,0.7812,-2.0000
2024-07-15 13,0.0105,0.7588,-2.0000
2024-07-15 14,0.0523,0.7095,-2.0000
2024-07-15 15,0.0820,0.6279,103.8125
2024-07-15 16,0.0957,0.5215,105.8750
2024-07-15 17,0.1235,0.3374,130.7500
2024-07-15 18,0.1558,0.1305,150.5000
2024-07-15 19,0.1752,0.0182,170.6250
2024-07-15 20,0.1829,0.0002,145.6250
2024-07-15 21,0.1851,0.0001,140.2500
2024-07-15 22,0.2378,0.0001,122.1875
2024-07-15 23,0.2382,0.0000,118.1250
2024-07-16 00,0.2440,0.0000,93.7500
2024-07-16 01,0.2465,0.0000,103.4375
2024-07-16 02,0.2534,0.0000,120.6250
2024-07-16 03,0.2549,0.0000,113.0625
2024-07-16 04,0.2642,0.0000,103.9375
2024-07-16 05,0.2444,0.0069,119.3125
2024-07-16 06,0.2262,0.0715,144.3750
2024-07-16 07,0.1825,0.2354,136.5000
2024-07-16 08,0.1388,0.4746,99.6875
2024-07-16 09,0.1388,0.6328,73.2500
2024-07-16 10,0.1311,0.7271,77.0625
2024-07-16 11,0.1289,0.7563,69.5625
2024-07-16 12,0.1227,0.7422,93.8125
2024-07-16 13,0.1240,0.7510,92.6250
2024-07-16 14,0.1327,0.7007,68.6875
2024-07-16 15,0.1447,0.6372,82.1875
2024-07-16 16,0.1542,0.5317,73.9375
2024-07-16 17,0.1716,0.3389,86.8125
2024-07-16 18,0.2048,0.1285,123.2500
2024-07-16 19,0.2242,0.0182,152.8750
2024-07-16 20,0.2255,0.0002,139.7500
2024-07-16 21,0.2131,0.0001,119.1250
2024-07-16 22,0.1711,0.0001,128.2500
2024-07-16 23,0.1694,0.0000,119.8750
2024-07-17 00,0.1769,0.0000,126.0625
2024-07-17 01,0.1697,0.0000,117.8125
2024-07-17 02,0.1678,0.0000,124.5000
2024-07-17 03,0.1265,0.0000,131.1250
2024-07-17 04,0.1437,0.0000,128.5000
2024-07-17 05,0.1554,0.0072,136.1250
2024-07-17 06,0.1437,0.0809,134.2500
2024-07-17 07,0.1168,0.2581,111.1875
2024-07-17 08,0.0707,0.4778,97.4375
2024-07-17 09,0.0479,0.6328,77.8750
2024-07-17 10,0.0394,0.7271,72.2500
2024-07-17 11,0.0393,0.7720,52.8125
2024-07-17 12,0.0289,0.7812,41.3438
2024-07-17 13,0.0802,0.7705,38.1250
2024-07-17 14,0.0846,0.7314,61.7188
2024-07-17 15,0.1054,0.6562,63.1250
2024-07-17 16,0.1111,0.5283,81.0625
2024-07-17 17,0.1223,0.3411,124.3125
2024-07-17 18,0.1559,0.1365,141.8750
2024-07-17 19,0.1689,0.0219,158.6250
2024-07-17 20,0.1772,0.0003,169.7500
2024-07-17 21,0.1777,0.0001,141.3750
2024-07-17 22,0.1445,0.0001,132.6250
2024-07-17 23,0.1730,0.0000,136.2500
2024-07-18 00,0.1793,0.0000,134.1250
2024-07-18 01,0.1732,0.0000,111.3750
2024-07-18 02,0.1720,0.0000,110.1875
2024-07-18 03,0.1835,0.0000,101.3750
2024-07-18 04,0.1648,0.0000,87.9375
2024-07-18 05,0.1686,0.0078,117.9375
2024-07-18 06,0.1501,0.0830,118.0625
2024-07-18 07,0.1242,0.2520,110.1875
2024-07-18 08,0.0855,0.4336,115.1250
2024-07-18 09,0.0445,0.6313,104.0625
2024-07-18 10,0.0317,0.7271,98.3750
2024-07-18 11,0.0372,0.7720,91.4375
2024-07-18 12,0.0406,0.7812,86.6250
2024-07-18 13,0.0549,0.7705,72.3750
2024-07-18 14,0.0663,0.7314,43.3750
2024-07-18 15,0.0793,0.6562,52.7812
2024-07-18 16,0.0903,0.5493,56.4062
2024-07-18 17,0.1215,0.3647,86.5000
2024-07-18 18,0.1617,0.1465,116.0625
2024-07-18 19,0.1780,0.0225,134.7500
2024-07-18 20,0.1821,0.0002,124.6875
2024-07-18 21,0.1769,0.0001,105.8750
2024-07-18 22,0.1731,0.0001,102.8750
2024-07-18 23,0.1824,0.0000,115.5625
2024-07-19 00,0.1823,0.0000,119.0625
2024-07-19 01,0.2015,0.0000,130.3750
2024-07-19 02,0.2028,0.0000,120.0625
2024-07-19 03,0.2045,0.0000,134.3750
2024-07-19 04,0.1826,0.0000,131.2500
2024-07-19 05,0.1666,0.0099,141.6250
2024-07-19 06,0.1432,0.1063,141.2500
2024-07-19 07,0.1158,0.3025,131.7500
2024-07-19 08,0.0784,0.4924,112.3125
2024-07-19 09,0.0493,0.6328,99.8750
2024-07-19 10,0.0320,0.7271,-2.0000
2024-07-19 11,0.0263,0.7720,-2.0000
2024-07-19 12,0.0515,0.7812,-2.0000
2024-07-19 13,0.0623,0.7705,-2.0000
2024-07-19 14,0.0737,0.7314,-2.0000
2024-07-19 15,0.0956,0.6562,64.3750
2024-07-19 16,0.1324,0.5493,81.0625
2024-07-19 17,0.1490,0.3647,80.9375
2024-07-19 18,0.1813,0.1514,100.6875
2024-07-19 19,0.1854,0.0234,117.4375
2024-07-19 20,0.2164,0.0002,95.9375
2024-07-19 21,0.2196,0.0001,85.7500
2024-07-19 22,0.2441,0.0001,92.3750
2024-07-19 23,0.2489,0.0000,85.6250
2024-07-20 00,0.2510,0.0000,76.8750
2024-07-20 01,0.2507,0.0000,67.5625
2024-07-20 02,0.2399,0.0000,71.5000
2024-07-20 03,0.2274,0.0000,71.0000
2024-07-20 04,0.2246,0.0000,57.8750
2024-07-20 05,0.2311,0.0065,79.0000
2024-07-20 06,0.2299,0.0842,86.2500
2024-07-20 07,0.1700,0.2715,63.2188
2024-07-20 08,0.1493,0.4678,55.7188
2024-07-20 09,0.1191,0.6328,30.9688
2024-07-20 10,0.1091,0.7271,24.2656
2024-07-20 11,0.1406,0.7720,11.4453
2024-07-20 12,0.1475,0.7642,11.5547
2024-07-20 13,0.1459,0.7705,18.8750
2024-07-20 14,0.1599,0.7314,0.6333
2024-07-20 15,0.1865,0.6562,-2.0000
2024-07-20 16,0.2200,0.5493,10.9219
2024-07-20 17,0.2463,0.3647,29.0000
2024-07-20 18,0.2795,0.1493,60.2812
2024-07-20 19,0.2905,0.0215,62.8438
2024-07-20 20,0.2971,0.0002,69.6250
2024-07-20 21,0.2979,0.0001,64.1875
2024-07-20 22,0.3047,0.0001,48.2812
2024-07-20 23,0.3188,0.0000,57.1875
2024-07-21 00,0.3496,0.0000,60.1250
2024-07-21 01,0.3301,0.0000,77.0625
2024-07-21 02,0.3264,0.0000,46.3750
2024-07-21 03,0.3250,0.0000,47.0625
2024-07-21 04,0.2932,0.0000,31.7031
2024-07-21 05,0.2827,0.0080,44.4375
2024-07-21 06,0.2539,0.0920,63.1562
2024-07-21 07,0.1985,0.2773,36.9062
2024-07-21 08,0.1479,0.4751,27.0156
2024-07-21 09,0.0899,0.6328,17.1719
2024-07-21 10,0.0672,0.7271,16.4062
2024-07-21 11,0.0553,0.7720,7.1914
2024-07-21 12,0.0567,0.7798,-2.0000
2024-07-21 13,0.0641,0.7373,11.6641
2024-07-21 14,0.0811,0.6963,9.4688
2024-07-21 15,0.0938,0.6372,15.2031
2024-07-21 16,0.1048,0.5137,25.2031
2024-07-21 17,0.1257,0.3330,31.0156
2024-07-21 18,0.1509,0.1323,55.5938
2024-07-21 19,0.1682,0.0181,78.2500
2024-07-21 20,0.1613,0.0001,84.8750
2024-07-21 21,0.1930,0.0001,74.0000
2024-07-21 22,0.1945,0.0001,55.3438
2024-07-21 23,0.2054,0.0000,48.5312
2024-07-22 00,0.2051,0.0000,49.0938
2024-07-22 01,0.1954,0.0000,38.5312
2024-07-22 02,0.1956,0.0000,24.9375
2024-07-22 03,0.1884,0.0000,19.0938
2024-07-22 04,0.1914,0.0000,46.0625
2024-07-22 05,0.1936,0.0102,76.3750
2024-07-22 06,0.2010,0.1115,83.6250
2024-07-22 07,0.1803,0.3025,81.1875
2024-07-22 08,0.1333,0.4924,72.6250
2024-07-22 09,0.0963,0.6328,63.4062
2024-07-22 10,0.0736,0.7271,65.2500
2024-07-22 11,0.0783,0.7720,52.1875
2024-07-22 12,0.0983,0.7812,45.3125
2024-07-22 13,0.1124,0.7705,82.3750
2024-07-22 14,0.1271,0.7314,66.5625
2024-07-22 15,0.1526,0.6519,52.6250
2024-07-22 16,0.1659,0.5386,42.8125
2024-07-22 17,0.2010,0.3533,69.4375
2024-07-22 18,0.2433,0.1388,88.3750
2024-07-22 19,0.2947,0.0190,121.3750
2024-07-22 20,0.2854,0.0002,119.8750
2024-07-22 21,0.2761,0.0001,185.5000
2024-07-22 22,0.2598,0.0001,173.3750
2024-07-22 23,0.2651,0.0000,201.0000
2024-07-23 00,0.2769,0.0000,166.3750
2024-07-23 01,0.2874,0.0000,168.0000
2024-07-23 02,0.3501,0.0000,154.7500
2024-07-23 03,0.3533,0.0000,171.0000
2024-07-23 04,0.3325,0.0000,92.2500
2024-07-23 05,0.3342,0.0095,94.4375
2024-07-23 06,0.3154,0.1115,92.5000
2024-07-23 07,0.2598,0.3025,91.9375
2024-07-23 08,0.2322,0.4924,62.2500
2024-07-23 09,0.2073,0.6328,47.4062
2024-07-23 10,0.2375,0.7271,15.0312
2024-07-23 11,0.2352,0.7720,7.4219
2024-07-23 12,0.2520,0.7812,6.8594
2024-07-23 13,0.2700,0.7705,12.5078
2024-07-23 14,0.2842,0.7314,1.7910
2024-07-23 15,0.2754,0.6562,1.0732
2024-07-23 16,0.2969,0.5493,26.4688
2024-07-23 17,0.3491,0.3491,65.0000
2024-07-23 18,0.3838,0.1354,75.3750
2024-07-23 19,0.3933,0.0179,101.3125
2024-07-23 20,0.3704,0.0002,108.4375
2024-07-23 21,0.3555,0.0001,113.2500
2024-07-23 22,0.3618,0.0001,98.8125
2024-07-23 23,0.3616,0.0000,102.0625
2024-07-24 00,0.3621,0.0000,79.6250
